account_id,account_name,domain,industry,employee_range,country,lifecycle_stage,created_date,last_activity_date,owner,arr_eur,renewal_date,created_date_parsed,created_date_format,last_activity_date_parsed,last_activity_date_format,renewal_date_parsed,renewal_date_format,country_clean,domain_clean,domain_root,domain_source,has_domain,name_norm,dup_marker,last_activity_flag,entity_id,is_master,merged_into
ACC-026802,Vespidorsolutions,vespidorsolutions.io,Energy,11-50,Italy,lead,04/20/22,11/16/24,t.becker,,,2022-04-20,mdy,2024-11-16,mdy,,empty,IT,vespidorsolutions.io,vespidorsolutions,declared,1,vespidorsolutions,,,ENT-18946,0,ACC-014491
ACC-000526,RapisolMobility,rapisolmobility.eu,,11-50,france,lost,2023-06-06,2026-06-29,,,,2023-06-06,iso,2026-06-29,iso,,empty,FR,rapisolmobility.eu,rapisolmobility,declared,1,rapisolmobility,,,ENT-14676,0,ACC-014612
ACC-019042,CendraDigital,cendradigital.fr,Hospitality,11-50,Belgique,prospect,26/02/2024,,j.vandenberg,,,2024-02-26,dmy,,empty,,empty,BE,cendradigital.fr,cendradigital,declared,1,cendradigital,,,ENT-02551,1,
ACC-011788,JuntogorDigital,juntogordigital.com,Construction,201-500,Italie,lead,2019-05-30,,t.becker,,,2019-05-30,iso,,empty,,empty,IT,juntogordigital.com,juntogordigital,declared,1,juntogordigital,,,ENT-08731,0,ACC-016874
ACC-025254,Fabriconsulting,fabriconsulting.eu,Consulting,11-50,BE,churned,09/01/2025,2025-05-12,j.vandenberg,8000,,2025-01-09,dmy,2025-05-12,iso,,empty,BE,fabriconsulting.eu,fabriconsulting,declared,1,fabriconsulting,,,ENT-05006,1,
ACC-007213,MavipraSoft,maviprasoft.com,Media,501-1000,BE,lead,2022-12-26,,,,,2022-12-26,iso,,empty,,empty,BE,maviprasoft.com,maviprasoft,declared,1,maviprasoft,,,ENT-10523,1,
ACC-007408,OpticalLogistics & Co,opticallogistics.fr,Energy,51-200,UK,opportunity,26/05/2024,14/02/2026,j.vandenberg,,,2024-05-26,dmy,2026-02-14,dmy,,empty,GB,opticallogistics.fr,opticallogistics,declared,1,opticallogistics,,,ENT-12339,1,
ACC-014379,Quantisolpharma,quantisolpharma.com,Software,1-10,CH,customer,06/12/26,2026-07-18,,25000,04/30/27,2026-06-12,mdy,2026-07-18,iso,2027-04-30,mdy,CH,quantisolpharma.com,quantisolpharma,declared,1,quantisolpharma,,,ENT-14280,1,
ACC-017441,Nordipradigital & Co,nordipradigital.eu,Agriculture,501-1000,FR,lead,2026-04-29,11/07/2026,s.okafor,,,2026-04-29,iso,2026-07-11,dmy,,empty,FR,nordipradigital.eu,nordipradigital,declared,1,nordipradigital,,,ENT-11731,1,
ACC-016440,Stellanexlab SAS,stellanexlab.eu,Software,201-500,france,prospect,30/08/2018,26/05/2025,p.lindqvist,,,2018-08-30,dmy,2025-05-26,dmy,,empty,FR,stellanexlab.eu,stellanexlab,declared,1,stellanexlab,,,ENT-16219,1,
ACC-007714,FlexigorFood SAS,flexigorfood.io,Financial Services,11-50,Pays-Bas,lead,01/15/21,2024-05-02,,,,2021-01-15,mdy,2024-05-02,iso,,empty,NL,flexigorfood.io,flexigorfood,declared,1,flexigorfood,,,ENT-05884,1,
ACC-002995,GrimocalConsulting,grimocalconsulting.fr,Real Estate,201-500,france,lost,15/07/2020,,m.delacroix,,,2020-07-15,dmy,,empty,,empty,FR,grimocalconsulting.fr,grimocalconsulting,declared,1,grimocalconsulting,,,ENT-06612,1,
ACC-019933,Vertihalsoft SA,vertihalsoft.fr,Energy,51-200,france,lead,02/10/2022,01/17/24,a.morel,,,2022-10-02,dmy,2024-01-17,mdy,,empty,FR,vertihalsoft.fr,vertihalsoft,declared,1,vertihalsoft,,,ENT-18600,0,ACC-018708
ACC-001475,StellarinForge,stellarinforge.io,Software,51-200,Fr,lead,09/08/23,07/30/25,l.moreau,,,2023-09-08,mdy,2025-07-30,mdy,,empty,FR,stellarinforge.io,stellarinforge,declared,1,stellarinforge,,,ENT-16293,1,
ACC-029312,VertihalRetail,vertihalretail.fr,Construction,51-200,Fr,lost,2020-03-20,,j.vandenberg,,,2020-03-20,iso,,empty,,empty,FR,vertihalretail.fr,vertihalretail,declared,1,vertihalretail,,,ENT-18598,0,ACC-015521
ACC-028233,Lorripraconsulting SA,lorripraconsulting.co,Consulting,11-50,Fr,lead,11/02/2021,27/05/2024,a.morel,,,2021-02-11,dmy,2024-05-27,dmy,,empty,FR,lorripraconsulting.co,lorripraconsulting,declared,1,lorripraconsulting,,,ENT-09689,0,ACC-003862
ACC-017732,Fabrigorsystems,fabrigorsystems.fr,Media,11-50,germany,lead,06/14/23,16/03/2024,l.moreau,,,2023-06-14,mdy,2024-03-16,dmy,,empty,DE,fabrigorsystems.fr,fabrigorsystems,declared,1,fabrigorsystems,,,ENT-05083,1,
ACC-021705,Meriviaconsulting France,meriviaconsulting.com,Logistics,11-50,CH,opportunity,01/10/26,2026-07-22,s.okafor,,,2026-01-10,mdy,2026-07-22,iso,,empty,CH,meriviaconsulting.com,meriviaconsulting,declared,1,meriviaconsulting,,,ENT-11063,1,
ACC-020050,Fabridortech France,fabridortech.fr,,201-500,IT,lead,10/19/18,16/10/2019,a.morel,,,2018-10-19,mdy,2019-10-16,dmy,,empty,IT,fabridortech.fr,fabridortech,declared,1,fabridortech,,,ENT-05031,1,
ACC-009589,PrimomarMedia SAS,primomarmedia.fr,Agriculture,51-200,NL,churned,2018-04-16,2023-05-09,s.okafor,3000,,2018-04-16,iso,2023-05-09,iso,,empty,NL,primomarmedia.fr,primomarmedia,declared,1,primomarmedia,,,ENT-13744,1,
ACC-016240,FabritasPartners,fabritaspartners.fr,Software,201-500,Belgique,lead,2018-04-22,17/08/2022,j.vandenberg,,,2018-04-22,iso,2022-08-17,dmy,,empty,BE,fabritaspartners.fr,fabritaspartners,declared,1,fabritaspartners,,,ENT-05322,1,
ACC-005145,Ederibelpharma France,ederibelpharma.io,Logistics,201-500,france,customer,09/11/2020,2025-10-06,s.okafor,8000,13/07/2027,2020-11-09,dmy,2025-10-06,iso,2027-07-13,dmy,FR,ederibelpharma.io,ederibelpharma,declared,1,ederibelpharma,,,ENT-04174,1,
ACC-019926,FernolumLabs SA,fernolumlabs.fr,Construction,11-50,france,customer,2018-04-02,12/11/19,l.moreau,12000,24/04/2027,2018-04-02,iso,2019-12-11,mdy,2027-04-24,dmy,FR,fernolumlabs.fr,fernolumlabs,declared,1,fernolumlabs,,,ENT-05563,1,
ACC-006548,Cortisolenergie,cortisolenergie.com,Hospitality,201-500,france,churned,2020-06-26,2022-06-21,p.lindqvist,12000,,2020-06-26,iso,2022-06-21,iso,,empty,FR,cortisolenergie.com,cortisolenergie,declared,1,cortisolenergie,,,ENT-03230,1,
ACC-018950,Heliolab Group,heliolab.fr,Real Estate,51-200,Pays-Bas,customer,2023-11-26,11/19/25,,3000,04/06/27,2023-11-26,iso,2025-11-19,mdy,2027-04-06,mdy,NL,heliolab.fr,heliolab,declared,1,heliolab,,,ENT-07554,1,
ACC-025771,Lumilexworks & Co,lumilexworks.eu,Financial Services,51-200,Espagne,lead,05/12/24,10/06/2025,j.vandenberg,,,2024-05-12,mdy,2025-06-10,dmy,,empty,ES,lumilexworks.eu,lumilexworks,declared,1,lumilexworks,,,ENT-10027,0,ACC-010434
ACC-026881,Ederifindata SARL,ederifindata.io,Logistics,11-50,Switzerland,prospect,2021-06-12,2024-01-29,,,,2021-06-12,iso,2024-01-29,iso,,empty,CH,ederifindata.io,ederifindata,declared,1,ederifindata,,,ENT-04233,1,
ACC-006597,SerenilumServices,serenilumservices.eu,Logistics,,france,lead,2022-04-23,2022-12-01,t.becker,,,2022-04-23,iso,2022-12-01,iso,,empty,FR,serenilumservices.eu,serenilumservices,declared,1,serenilumservices,,,ENT-15366,1,
ACC-014023,TalofinIndustries SARL,talofinindustries.io,Financial Services,11-50,FR,lead,14/10/2024,06/09/2025,a.morel,,,2024-10-14,dmy,2025-09-06,dmy,,empty,FR,talofinindustries.io,talofinindustries,declared,1,talofinindustries,,,ENT-16883,1,
ACC-025938,Flexitasdigital Group,flexitasdigital.com,Media,11-50,FRANCE,lead,02/11/18,2019-10-03,p.lindqvist,,,2018-02-11,mdy,2019-10-03,iso,,empty,FR,flexitasdigital.com,flexitasdigital,declared,1,flexitasdigital,,,ENT-06110,1,
ACC-008741,Talolumconsulting,talolumconsulting.io,Retail,201-500,France,lead,11/02/19,2020-10-19,s.okafor,,,2019-11-02,mdy,2020-10-19,iso,,empty,FR,talolumconsulting.io,talolumconsulting,declared,1,talolumconsulting,,,ENT-16977,1,
ACC-014031,Vespisolutions,www.vespisolutions.co,Automotive,,Fr,lead,12/09/2020,21/10/2023,a.morel,,,2020-09-12,dmy,2023-10-21,dmy,,empty,FR,vespisolutions.co,vespisolutions,declared,1,vespisolutions,,,ENT-19209,1,
ACC-021031,Doriohalfinance,doriohalfinance.co,Consulting,11-50,Switzerland,customer,08/10/2025,01/27/26,,12000,06/24/26,2025-10-08,dmy,2026-01-27,mdy,2026-06-24,mdy,CH,doriohalfinance.co,doriohalfinance,declared,1,doriohalfinance,,,ENT-03857,1,
ACC-011922,Ivorotasfood Group,ivorotasfood.io,Energy,11-50,FR,customer,01/09/25,10/29/25,,5000,2027-03-20,2025-01-09,mdy,2025-10-29,mdy,2027-03-20,iso,FR,ivorotasfood.io,ivorotasfood,declared,1,ivorotasfood,,,ENT-08565,1,
ACC-012605,SylvaviaPartners SARL,sylvaviapartners.fr,Financial Services,51-200,FRANCE,lead,2019-02-27,11/01/22,j.vandenberg,,,2019-02-27,iso,2022-11-01,mdy,,empty,FR,sylvaviapartners.fr,sylvaviapartners,declared,1,sylvaviapartners,,,ENT-16790,1,
ACC-019518,Vectomarconsulting & Co,vectomarconsulting.co,Automotive,51-200,France,lost,2025-05-15,,m.delacroix,,,2025-05-15,iso,,empty,,empty,FR,vectomarconsulting.co,vectomarconsulting,declared,1,vectomarconsulting,,,ENT-18246,0,ACC-020249
ACC-021806,MeribelLabs,,Automotive,11-50,Pays-Bas,churned,03/03/2021,18/05/2022,t.becker,12000,,2021-03-03,dmy,2022-05-18,dmy,,empty,NL,,meribellabs,inferred_from_contacts,1,meribellabs,,,ENT-10686,1,
ACC-017098,Wallihalmobility SAS,wallihalmobility.fr,Retail,11-50,DE,opportunity,15/03/2024,,l.moreau,,,2024-03-15,dmy,,empty,,empty,DE,wallihalmobility.fr,wallihalmobility,declared,1,wallihalmobility,,,ENT-19409,1,
ACC-018957,JuntonexFlow SARL,juntonexflow.co,Financial Services,11-50,UK,lead,2024-02-28,,p.lindqvist,,,2024-02-28,iso,,empty,,empty,GB,juntonexflow.co,juntonexflow,declared,1,juntonexflow,,,ENT-08849,0,ACC-020478
ACC-022583,Caurifinsolutions SAS,caurifinsolutions.fr,Construction,51-200,FR,lead,2019-03-01,04/01/22,,,,2019-03-01,iso,2022-04-01,mdy,,empty,FR,caurifinsolutions.fr,caurifinsolutions,declared,1,caurifinsolutions,,,ENT-02177,1,
ACC-010552,Stellafinservices SAS,stellafinservices.co,Manufacturing,51-200,FR,opportunity,04/08/23,,a.morel,,,2023-04-08,mdy,,empty,,empty,FR,stellafinservices.co,stellafinservices,declared,1,stellafinservices,,,ENT-16072,1,
ACC-019568,KelviServices,kelviservices.io,Retail,51-200,belgium,lead,2020-05-30,06/09/2023,t.becker,,,2020-05-30,iso,2023-09-06,dmy,,empty,BE,kelviservices.io,kelviservices,declared,1,kelviservices,,,ENT-09337,0,ACC-003736
ACC-003858,AxiofinFlow & Co,axiofinflow.co,Energy,201-500,Fr,lead,2025-03-18,23/01/2026,l.moreau,,,2025-03-18,iso,2026-01-23,dmy,,empty,FR,axiofinflow.co,axiofinflow,declared,1,axiofinflow,,,ENT-00927,1,
ACC-006992,IvoroConsulting,ivoroconsulting.fr,Automotive,501-1000,DE,customer,05/04/2026,2026-06-08,,40000,11/01/2027,2026-04-05,dmy,2026-06-08,iso,2027-01-11,dmy,DE,ivoroconsulting.fr,ivoroconsulting,declared,1,ivoroconsulting,,,ENT-08271,1,
ACC-012724,Vertilexretail SA,vertilexretail.co,Automotive,1-10,FR,customer,23/07/2019,,a.morel,18000,2027-05-09,2019-07-23,dmy,,empty,2027-05-09,iso,FR,vertilexretail.co,vertilexretail,declared,1,vertilexretail,,,ENT-18624,1,
ACC-006612,SolimarImmo SAS,solimarimmo.com,Consulting,51-200,FR,lead,2024-09-25,,m.delacroix,,,2024-09-25,iso,,empty,,empty,FR,solimarimmo.com,solimarimmo,declared,1,solimarimmo,,,ENT-15777,0,ACC-012234
ACC-013192,Optiviatech & Co,optiviatech.com,Construction,11-50,Fr,lost,19/06/2026,23/06/2026,j.vandenberg,,,2026-06-19,dmy,2026-06-23,dmy,,empty,FR,optiviatech.com,optiviatech,declared,1,optiviatech,,,ENT-12713,0,ACC-005461
ACC-023880,Serenidorretail,serenidorretail.fr,Logistics,1-10,germany,lead,01/24/22,22/11/2022,a.morel,,,2022-01-24,mdy,2022-11-22,dmy,,empty,DE,serenidorretail.fr,serenidorretail,declared,1,serenidorretail,,,ENT-15236,1,
ACC-000154,ZephiIndustries SARL,zephiindustries.fr,Software,,france,churned,2024-06-08,29/04/2026,p.lindqvist,3000,,2024-06-08,iso,2026-04-29,dmy,,empty,FR,zephiindustries.fr,zephiindustries,declared,1,zephiindustries,,,ENT-20251,1,
ACC-016543,Optimarfinance,optimarfinance.eu,Consulting,201-500,BE,lost,01/21/18,08/24/21,l.moreau,,,2018-01-21,mdy,2021-08-24,mdy,,empty,BE,optimarfinance.eu,optimarfinance,declared,1,optimarfinance,,,ENT-12507,1,
ACC-003968,Mavihalflow France,mavihalflow.fr,Automotive,51-200,Belgium,lead,2024-05-24,12/11/2025,a.morel,,,2024-05-24,iso,2025-11-12,dmy,,empty,BE,mavihalflow.fr,mavihalflow,declared,1,mavihalflow,,,ENT-10386,1,
ACC-026670,BriohalTech SA,briohaltech.com,Hospitality,1-10,France,lead,30/11/2019,05/02/22,j.vandenberg,,,2019-11-30,dmy,2022-05-02,mdy,,empty,FR,briohaltech.com,briohaltech,declared,1,briohaltech,,,ENT-01817,1,
ACC-020363,Talosoldigital & Co,talosoldigital.com,Agriculture,51-200,germany,lead,08/28/24,,,,,2024-08-28,mdy,,empty,,empty,DE,talosoldigital.com,talosoldigital,declared,1,talosoldigital,,,ENT-17118,0,ACC-023026
ACC-004917,JuntotasFinance,juntotasfinance.fr,Real Estate,1-10,France,lead,11/18/20,08/06/2023,s.okafor,,,2020-11-18,mdy,2023-06-08,dmy,,empty,FR,juntotasfinance.fr,juntotasfinance,declared,1,juntotasfinance,,,ENT-08971,1,
ACC-023490,Lumibelforge Group,lumibelforge.com,Financial Services,501-1000,FRANCE,lead,01/28/21,23/11/2025,t.becker,,,2021-01-28,mdy,2025-11-23,dmy,,empty,FR,lumibelforge.com,lumibelforge,declared,1,lumibelforge,,,ENT-09855,1,
ACC-016382,Novaquisolutions,novaquisolutions.com,,501-1000,DE,lead,07/12/25,11/18/25,,,,2025-07-12,mdy,2025-11-18,mdy,,empty,DE,novaquisolutions.com,novaquisolutions,declared,1,novaquisolutions,,,ENT-12186,1,
ACC-014761,Gallinexlabs SARL,gallinexlabs.co,Retail,51-200,NL,lead,06/06/26,06/28/26,c.rinaldi,,,2026-06-06,mdy,2026-06-28,mdy,,empty,NL,gallinexlabs.co,gallinexlabs,declared,1,gallinexlabs,,,ENT-06404,0,ACC-025868
ACC-009407,Heliogorlogistics & Co,,Financial Services,51-200,Allemagne,lost,23/01/2018,05/04/2024,l.moreau,,,2018-01-23,dmy,2024-04-05,dmy,,empty,DE,,heliogorlogistics,inferred_from_contacts,1,heliogorlogistics,,,ENT-07521,1,
ACC-025663,ZephidorPharma,zephidorpharma.com,Consulting,201-500,FR,churned,2021-07-29,2023-06-21,p.lindqvist,8000,,2021-07-29,iso,2023-06-21,iso,,empty,FR,zephidorpharma.com,zephidorpharma,declared,1,zephidorpharma,,,ENT-20161,1,
ACC-024034,Fernoquilabs,fernoquilabs.fr,Retail,51-200,belgium,opportunity,2023-08-12,,j.vandenberg,,,2023-08-12,iso,,empty,,empty,BE,fernoquilabs.fr,fernoquilabs,declared,1,fernoquilabs,,,ENT-05656,1,
ACC-026179,SolibelTech,solibeltech.com,Healthcare,1-10,france,customer,08/05/22,2025-06-28,p.lindqvist,12000,30/05/2027,2022-08-05,mdy,2025-06-28,iso,2027-05-30,dmy,FR,solibeltech.com,solibeltech,declared,1,solibeltech,,,ENT-15600,1,
ACC-024792,Altalumpartners,altalumpartners.eu,Education,501-1000,Fr,lost,2021-06-30,2024-03-21,s.okafor,,,2021-06-30,iso,2024-03-21,iso,,empty,FR,altalumpartners.eu,altalumpartners,declared,1,altalumpartners,,,ENT-00200,0,ACC-011600
ACC-014250,PerridorImmo & Co,perridorimmo.com,,1001-5000,France,lost,03/15/24,22/05/2024,a.morel,,,2024-03-15,mdy,2024-05-22,dmy,,empty,FR,perridorimmo.com,perridorimmo,declared,1,perridorimmo,,,ENT-13189,1,
ACC-003902,EstevasolSoft SAS,,Telecom,501-1000,Allemagne,lost,01/02/2019,06/20/24,c.rinaldi,,,2019-02-01,dmy,2024-06-20,mdy,,empty,DE,,estevasolsoft,inferred_from_contacts,1,estevasolsoft,,,ENT-04885,0,ACC-001610
ACC-028526,RAPIQUICONSULTING,www.rapiquiconsulting.fr,Media,201-500,Fr,prospect,19/07/2021,,c.rinaldi,,,2021-07-19,dmy,,empty,,empty,FR,rapiquiconsulting.fr,rapiquiconsulting,declared,1,rapiquiconsulting,,,ENT-14619,0,ACC-027336
ACC-012848,Kelvicalmobility,kelvicalmobility.fr,Real Estate,1-10,NL,lost,06/09/24,26/09/2025,m.delacroix,,,2024-06-09,mdy,2025-09-26,dmy,,empty,NL,kelvicalmobility.fr,kelvicalmobility,declared,1,kelvicalmobility,,,ENT-09072,0,ACC-012733
ACC-024974,Cortilextech & Co,cortilextech.com,Hospitality,11-50,FRANCE,opportunity,22/12/2022,12/13/23,t.becker,,,2022-12-22,dmy,2023-12-13,mdy,,empty,FR,cortilextech.com,cortilextech,declared,1,cortilextech,,,ENT-03086,1,
ACC-026140,SolipraSolutions SA,soliprasolutions.com,Retail,11-50,FR,customer,2022-08-13,25/10/2023,,18000,06/27/27,2022-08-13,iso,2023-10-25,dmy,2027-06-27,mdy,FR,soliprasolutions.com,soliprasolutions,declared,1,soliprasolutions,,,ENT-15833,1,
ACC-001463,FlexiIndustries France,flexiindustries.com,Logistics,11-50,FRANCE,churned,29/06/2020,29/12/2020,,5000,,2020-06-29,dmy,2020-12-29,dmy,,empty,FR,flexiindustries.com,flexiindustries,declared,1,flexiindustries,,,ENT-05922,1,
ACC-027542,UlmilexData Group,ulmilexdata.com,Agriculture,11-50,france,prospect,02/09/2018,25/08/2022,c.rinaldi,,,2018-09-02,dmy,2022-08-25,dmy,,empty,FR,ulmilexdata.com,ulmilexdata,declared,1,ulmilexdata,,,ENT-17775,1,
ACC-025309,Delfiquifinance SARL,delfiquifinance.fr,Telecom,501-1000,Italy,lost,10/08/2020,12/09/25,t.becker,,,2020-08-10,dmy,2025-12-09,mdy,,empty,IT,delfiquifinance.fr,delfiquifinance,declared,1,delfiquifinance,,,ENT-03583,0,ACC-019433
ACC-015690,LumitasFood SA,lumitasfood.eu,Agriculture,501-1000,FRANCE,lost,01/11/2020,,,,,2020-11-01,dmy,,empty,,empty,FR,lumitasfood.eu,lumitasfood,declared,1,lumitasfood,,,ENT-10192,0,ACC-027908
ACC-014509,CauricalFinance SAS,,Telecom,201-500,United Kingdom,lead,2020-03-30,09/07/2026,j.vandenberg,,,2020-03-30,iso,2026-07-09,dmy,,empty,GB,,cauricalfinance,inferred_from_contacts,1,cauricalfinance,,,ENT-02110,0,ACC-013034
ACC-001082,Estevadorfinance,estevadorfinance.com,Hospitality,5000+,ES,prospect,2018-01-26,03/03/2023,a.morel,,,2018-01-26,iso,2023-03-03,dmy,,empty,ES,estevadorfinance.com,estevadorfinance,declared,1,estevadorfinance,,,ENT-04610,1,
ACC-025260,Mavipramobility,mavipramobility.fr,Consulting,1-10,FRANCE,customer,03/10/25,11/19/25,l.moreau,40000,2027-06-27,2025-03-10,mdy,2025-11-19,mdy,2027-06-27,iso,FR,mavipramobility.fr,mavipramobility,declared,1,mavipramobility,,,ENT-10519,1,
ACC-008132,VespilexImmo,vespileximmo.eu,Software,51-200,Pays-Bas,prospect,2020-04-16,27/01/2021,a.morel,,,2020-04-16,iso,2021-01-27,dmy,,empty,NL,vespileximmo.eu,vespileximmo,declared,1,vespileximmo,,,ENT-19027,1,
ACC-013732,CortimarFlow SAS,cortimarflow.io,Agriculture,501-1000,Belgique,lost,04/12/21,11/05/23,p.lindqvist,,,2021-04-12,mdy,2023-11-05,mdy,,empty,BE,cortimarflow.io,cortimarflow,declared,1,cortimarflow,,,ENT-03120,0,ACC-025783
ACC-022765,Axioviaservices & Co,,Construction,1-10,CH,lead,26/07/2021,,t.becker,,,2021-07-26,dmy,,empty,,empty,CH,,axioviaservices,inferred_from_contacts,1,axioviaservices,,,ENT-01242,0,ACC-016168
ACC-019639,Doriorinhub Group,doriorinhub.fr,Retail,51-200,Espagne,prospect,2023-12-31,,p.lindqvist,,,2023-12-31,iso,,empty,,empty,ES,doriorinhub.fr,doriorinhub,declared,1,doriorinhub,,,ENT-04045,0,ACC-015269
ACC-015147,NeogorLab France,neogorlab.co,Construction,201-500,FR,prospect,2021-02-16,29/03/2025,p.lindqvist,,,2021-02-16,iso,2025-03-29,dmy,,empty,FR,neogorlab.co,neogorlab,declared,1,neogorlab,,,ENT-11187,1,
ACC-022380,ZephilexImmo,zephileximmo.fr,Manufacturing,201-500,Fr,lead,07/03/22,,m.delacroix,,,2022-07-03,mdy,,empty,,empty,FR,zephileximmo.fr,zephileximmo,declared,1,zephileximmo,,,ENT-20262,1,
ACC-007496,FernomarGroup,fernomargroup.eu,Agriculture,1-10,Spain,lead,2022-04-09,,,,,2022-04-09,iso,,empty,,empty,ES,fernomargroup.eu,fernomargroup,declared,1,fernomargroup,,,ENT-05580,1,
ACC-024545,PrimopraHub France,primoprahub.eu,Retail,201-500,CH,prospect,01/25/26,03/03/2026,l.moreau,,,2026-01-25,mdy,2026-03-03,dmy,,empty,CH,primoprahub.eu,primoprahub,declared,1,primoprahub,,,ENT-13789,1,
ACC-022883,BriolexConsulting France,briolexconsulting.fr,Construction,51-200,France,churned,01/14/21,03/15/24,m.delacroix,8000,,2021-01-14,mdy,2024-03-15,mdy,,empty,FR,briolexconsulting.fr,briolexconsulting,declared,1,briolexconsulting,,,ENT-01823,1,
ACC-008339,TerrafinMobility SAS,terrafinmobility.com,Energy,11-50,BE,prospect,10/07/18,07/13/24,p.lindqvist,,,2018-10-07,mdy,2024-07-13,mdy,,empty,BE,terrafinmobility.com,terrafinmobility,declared,1,terrafinmobility,,,ENT-17296,1,
ACC-020879,RoccafinIndustries SARL,roccafinindustries.io,Retail,11-50,Switzerland,churned,06/24/24,08/02/25,m.delacroix,8000,,2024-06-24,mdy,2025-08-02,mdy,,empty,CH,roccafinindustries.io,roccafinindustries,declared,1,roccafinindustries,,,ENT-14846,1,
ACC-021208,DelfipraPartners SARL,delfiprapartners.fr,Retail,11-50,Suisse,lost,2020-05-29,10/20/25,c.rinaldi,,,2020-05-29,iso,2025-10-20,mdy,,empty,CH,delfiprapartners.fr,delfiprapartners,declared,1,delfiprapartners,,,ENT-03572,1,
ACC-011734,Dorionexsoft,dorionexsoft.fr,Education,51-200,Italy,churned,01/01/2018,2021-05-08,p.lindqvist,8000,,2018-01-01,dmy,2021-05-08,iso,,empty,IT,dorionexsoft.fr,dorionexsoft,declared,1,dorionexsoft,,,ENT-03984,1,
ACC-014833,GrimocalSystems,,Automotive,11-50,france,lead,16/02/2024,12/27/24,j.vandenberg,,,2024-02-16,dmy,2024-12-27,mdy,,empty,FR,,grimocalsystems,inferred_from_contacts,1,grimocalsystems,,,ENT-06631,1,
ACC-021361,Talodorlabs France,talodorlabs.com,Real Estate,201-500,Allemagne,lead,2024-03-07,01/10/2025,t.becker,,,2024-03-07,iso,2025-10-01,dmy,,empty,DE,talodorlabs.com,talodorlabs,declared,1,talodorlabs,,,ENT-16857,0,ACC-025614
ACC-026359,Merilexlogic & Co,merilexlogic.fr,Healthcare,51-200,nederland,customer,07/14/20,,l.moreau,5000,2027-02-27,2020-07-14,mdy,,empty,2027-02-27,iso,NL,merilexlogic.fr,merilexlogic,declared,1,merilexlogic,,,ENT-10832,1,
ACC-025867,YellosolSolutions SAS,,Automotive,1001-5000,France,churned,27/01/2018,2021-09-17,s.okafor,3000,,2018-01-27,dmy,2021-09-17,iso,,empty,FR,,yellosolsolutions,inferred_from_contacts,1,yellosolsolutions,,,ENT-20019,1,
ACC-003815,LumifinSoft & Co,lumifinsoft.com,Healthcare,,DE,lead,2022-09-07,10/01/25,a.morel,,,2022-09-07,iso,2025-10-01,mdy,,empty,DE,lumifinsoft.com,lumifinsoft,declared,1,lumifinsoft,,,ENT-09947,1,
ACC-017756,Serenirinflow SARL,serenirinflow.fr,Education,,FR,prospect,2023-08-09,08/29/24,t.becker,,,2023-08-09,iso,2024-08-29,mdy,,empty,FR,serenirinflow.fr,serenirinflow,declared,1,serenirinflow,,,ENT-15473,1,
ACC-026888,KelvirinHub SARL,kelvirinhub.fr,Manufacturing,11-50,GB,lost,03/25/22,17/09/2023,c.rinaldi,,,2022-03-25,mdy,2023-09-17,dmy,,empty,GB,kelvirinhub.fr,kelvirinhub,declared,1,kelvirinhub,,,ENT-09320,0,ACC-007019
ACC-023124,Talotassoft,talotassoft.fr,Consulting,11-50,FR,prospect,07/21/21,,l.moreau,,,2021-07-21,mdy,,empty,,empty,FR,talotassoft.fr,talotassoft,declared,1,talotassoft,,,ENT-17157,1,
ACC-007865,AxiovenSystems SA,axiovensystems.com,,201-500,France,lead,04/03/2021,05/24/26,t.becker,,,2021-03-04,dmy,2026-05-24,mdy,,empty,FR,axiovensystems.com,axiovensystems,declared,1,axiovensystems,,,ENT-01220,0,ACC-016182
ACC-003006,PrimodorSoft SARL,,Retail,501-1000,Belgium,churned,18/06/2018,11/26/25,,12000,,2018-06-18,dmy,2025-11-26,mdy,,empty,BE,,primodorsoft,inferred_from_contacts,1,primodorsoft,,,ENT-13611,1,
ACC-019716,BelfobelImmo & Co,belfobelimmo.co,Hospitality,501-1000,Italie,lead,12/18/24,2025-01-18,c.rinaldi,,,2024-12-18,mdy,2025-01-18,iso,,empty,IT,belfobelimmo.co,belfobelimmo,declared,1,belfobelimmo,,,ENT-01257,1,
