entity_id,name,name_norm,master_id,n_records,account_ids,domain,domain_root,country,industry,employee_range,lifecycle_consolidated,a_ete_client,deal_en_cours,arr_eur,arr_actif,arr_ex_client,renewal_date,arr_source_account,owner,owner_source_account,created_date_min,last_activity_max,country_conflict,arr_conflict,owner_conflict,lifecycle_conflict,review_churned_vs_opportunity,owner_a_router,segment,play_segment,segment_evidence
ENT-01246,AxioviaWorks & Co,axioviaworks,ACC-004448,1,ACC-004448,axioviaworks.com,axioviaworks,BE,Hospitality,51-200,lead,0,0,,,,,,s.okafor,ACC-004448,2022-07-09,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01247,Axioworks,axioworks,ACC-012239,2,ACC-012239|ACC-009414,axioworks.io,axioworks,FR,Software,201-500,customer,1,0,12000,12000,,2027-04-06,ACC-009414,l.moreau,ACC-012239,2019-05-25,2026-07-20,1,1,1,0,0,0,CLIENT_ACTIF,retention,events
ENT-01248,BelfobelConseil SARL,belfobelconseil,ACC-027538,2,ACC-027538|ACC-013307,belfobelconseil.co,belfobelconseil,GB,Energy,11-50,customer,1,0,18000,18000,,2026-11-01,ACC-027538,t.becker,ACC-027538,2022-03-01,2024-06-24,0,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-01249,BelfobelConsulting,belfobelconsulting,ACC-012603,1,ACC-012603,belfobelconsulting.eu,belfobelconsulting,IT,Telecom,11-50,prospect,0,0,,,,,,p.lindqvist,ACC-012603,2025-10-06,2026-01-05,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-01250,Belfobeldata & Co,belfobeldata,ACC-009064,1,ACC-009064,belfobeldata.io,belfobeldata,FR,Consulting,11-50,customer,1,0,18000,18000,,2027-03-09,ACC-009064,,,2024-09-17,2026-07-15,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-01251,Belfobeldynamics SA,belfobeldynamics,ACC-024747,2,ACC-012925|ACC-024747,belfobeldynamics.io,belfobeldynamics,ES,Agriculture,201-500,opportunity,0,1,,,,,,a.morel,ACC-012925,2024-07-18,2026-06-06,1,0,0,1,0,0,DORMANT,aucun,declared_field
ENT-01252,Belfobelenergie Group,belfobelenergie,ACC-020718,1,ACC-020718,belfobelenergie.io,belfobelenergie,FR,Retail,1-10,lead,0,0,,,,,,s.okafor,ACC-020718,2018-10-11,2024-12-02,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01253,BelfobelFinance,belfobelfinance,ACC-024809,1,ACC-024809,belfobelfinance.eu,belfobelfinance,DE,Healthcare,51-200,prospect,0,0,,,,,,,,2018-04-21,,0,0,0,0,0,1,MORT,aucun,events
ENT-01254,Belfobelfood,belfobelfood,ACC-009625,3,ACC-009625|ACC-023590|ACC-029767,belfobelfood.co,belfobelfood,GB,Manufacturing,201-500,churned,1,0,5000,,5000,,ACC-009625,m.delacroix,ACC-023590,2019-03-05,2026-01-26,1,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-01255,Belfobelgroup Group,belfobelgroup,ACC-015168,1,ACC-015168,belfobelgroup.co,belfobelgroup,FR,Agriculture,201-500,lead,0,0,,,,,,,,2021-06-10,2024-04-10,0,0,0,0,0,1,MORT,aucun,events
ENT-01256,BelfobelHub,belfobelhub,ACC-010328,2,ACC-010328|ACC-028034,belfobelhub.fr,belfobelhub,FR,Retail,501-1000,customer,1,0,25000,25000,,2026-10-09,ACC-010328,j.vandenberg,ACC-010328,2018-04-08,2025-01-14,0,1,1,0,0,0,CLIENT_ACTIF,retention,events
ENT-01257,BelfobelImmo & Co,belfobelimmo,ACC-019716,1,ACC-019716,belfobelimmo.co,belfobelimmo,IT,Hospitality,501-1000,lead,0,0,,,,,,c.rinaldi,ACC-019716,2024-12-18,2025-01-18,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01258,BelfobelIndustries SA,belfobelindustries,ACC-019009,2,ACC-000908|ACC-019009,belfobelindustries.com,belfobelindustries,CH,Telecom,51-200,lead,0,0,,,,,,l.moreau,ACC-019009,2023-05-09,2026-02-02,0,0,1,1,0,0,DORMANT,aucun,declared_field
ENT-01259,Belfobellab & Co,belfobellab,ACC-005468,1,ACC-005468,,belfobellab,DE,Consulting,51-200,prospect,0,0,,,,,,a.morel,ACC-005468,2020-10-30,2023-03-09,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01260,Belfobellabs,belfobellabs,ACC-000299,1,ACC-000299,belfobellabs.com,belfobellabs,BE,Hospitality,51-200,customer,1,0,12000,12000,,2027-03-31,ACC-000299,c.rinaldi,ACC-000299,2023-02-05,2025-12-14,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01261,Belfobellogic SAS,belfobellogic,ACC-022789,2,ACC-022789|ACC-023710,belfobellogic.fr,belfobellogic,FR,Software,51-200,customer,1,0,3000,3000,,2027-07-07,ACC-022789,c.rinaldi,ACC-022789,2025-07-09,2026-04-13,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-01262,BelfobelPartners France,belfobelpartners,ACC-021981,1,ACC-021981,belfobelpartners.fr,belfobelpartners,CH,Retail,11-50,customer,1,0,5000,5000,,2027-04-25,ACC-021981,c.rinaldi,ACC-021981,2025-06-28,2025-08-09,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01263,BelfobelPharma,belfobelpharma,ACC-010679,1,ACC-010679,belfobelpharma.fr,belfobelpharma,FR,Energy,11-50,churned,1,0,8000,,8000,,ACC-010679,,,2022-10-21,2025-10-04,0,0,0,0,0,1,EX_CLIENT_REACTIF,win_back,events
ENT-01264,Belfobelretail,belfobelretail,ACC-023044,1,ACC-023044,belfobelretail.io,belfobelretail,DE,Media,11-50,customer,1,0,12000,12000,,2026-11-28,ACC-023044,s.okafor,ACC-023044,2023-05-28,2025-10-23,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01265,BelfobelServices SA,belfobelservices,ACC-008436,1,ACC-008436,belfobelservices.eu,belfobelservices,ES,Retail,51-200,lead,0,0,,,,,,,,2025-03-22,2026-02-27,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-01266,BelfobelSolutions SARL,belfobelsolutions,ACC-020412,2,ACC-011134|ACC-020412,belfobelsolutions.eu,belfobelsolutions,IT,Manufacturing,11-50,customer,1,0,12000,12000,,2027-02-12,ACC-020412,j.vandenberg,ACC-020412,2018-10-03,2025-01-18,1,1,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-01267,Belfobelsystems France,belfobelsystems,ACC-004992,1,ACC-004992,belfobelsystems.co,belfobelsystems,BE,Energy,51-200,lead,0,0,,,,,,a.morel,ACC-004992,2020-04-28,2024-08-09,0,0,0,0,0,0,MORT,aucun,events
ENT-01268,BelfobelTech,belfobeltech,ACC-016966,1,ACC-016966,belfobeltech.co,belfobeltech,FR,Telecom,1-10,lead,0,0,,,,,,a.morel,ACC-016966,2024-05-06,2024-07-05,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01269,Belfocalconseil & Co,belfocalconseil,ACC-027205,1,ACC-027205,,,DE,Financial Services,201-500,lost,0,0,,,,,,l.moreau,ACC-027205,2023-07-07,2025-07-21,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-01270,BelfocalConsulting,belfocalconsulting,ACC-020677,2,ACC-020677|ACC-000634,belfocalconsulting.eu,belfocalconsulting,BE,Construction,51-200,prospect,0,0,,,,,,,,2018-09-14,2024-06-23,0,0,0,1,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01271,Belfocaldata,belfocaldata,ACC-028722,3,ACC-003402|ACC-028722|ACC-021577,belfocaldata.co,belfocaldata,FR,Agriculture,201-500,lead,0,0,,,,,,c.rinaldi,ACC-028722,2021-04-14,2025-07-14,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-01272,Belfocaldigital SA,belfocaldigital,ACC-025962,2,ACC-009834|ACC-025962,belfocaldigital.com,belfocaldigital,FR,Construction,11-50,churned,1,1,3000,,3000,,ACC-025962,,,2018-04-16,2021-01-02,1,0,0,1,1,1,EX_CLIENT,win_back_froid,events
ENT-01273,BelfocalDynamics Group,belfocaldynamics,ACC-005419,2,ACC-005419|ACC-018736,belfocaldynamics.io,belfocaldynamics,FR,Media,201-500,opportunity,0,1,,,,,,p.lindqvist,ACC-005419,2023-12-03,2025-12-23,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01274,BelfocalEnergie Group,belfocalenergie,ACC-008183,2,ACC-009416|ACC-008183,belfocalenergie.io,belfocalenergie,FR,Healthcare,51-200,lead,0,0,,,,,,a.morel,ACC-009416,2020-08-15,2023-12-07,1,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01275,BelfocalFinance SA,belfocalfinance,ACC-026603,2,ACC-026603|ACC-014459,belfocalfinance.io,belfocalfinance,FR,Software,501-1000,customer,1,0,25000,25000,,2026-12-24,ACC-026603,s.okafor,ACC-026603,2020-08-03,2024-05-03,0,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-01276,BelfocalFlow & Co,belfocalflow,ACC-022774,1,ACC-022774,belfocalflow.fr,belfocalflow,FR,Real Estate,1-10,customer,1,0,3000,3000,,2026-09-04,ACC-022774,,,2019-01-07,2019-04-19,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-01277,BelfocalFood,belfocalfood,ACC-002136,2,ACC-002136|ACC-009225,belfocalfood.co,belfocalfood,DE,Media,11-50,prospect,0,0,,,,,,t.becker,ACC-002136,2023-09-07,2026-05-06,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-01278,BelfocalForge SARL,belfocalforge,ACC-020188,1,ACC-020188,belfocalforge.co,belfocalforge,BE,Consulting,51-200,churned,1,0,5000,,5000,,ACC-020188,c.rinaldi,ACC-020188,2026-04-30,2026-05-16,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-01279,BelfocalGroup,belfocalgroup,ACC-026960,1,ACC-026960,belfocalgroup.eu,belfocalgroup,ES,Hospitality,5000+,customer,1,0,40000,40000,,2027-06-22,ACC-026960,s.okafor,ACC-026960,2024-01-15,,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01280,BelfocalHub,belfocalhub,ACC-011503,1,ACC-011503,belfocalhub.eu,belfocalhub,BE,Retail,11-50,lead,0,0,,,,,,,,2018-09-15,2021-01-17,0,0,0,0,0,1,MORT,aucun,events
ENT-01281,Belfocalindustries,belfocalindustries,ACC-018979,1,ACC-018979,belfocalindustries.com,belfocalindustries,IT,Healthcare,1-10,lead,0,0,,,,,,j.vandenberg,ACC-018979,2020-05-16,2022-12-21,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01282,Belfocallab SAS,belfocallab,ACC-007640,1,ACC-007640,belfocallab.co,belfocallab,FR,Education,501-1000,opportunity,0,1,,,,,,t.becker,ACC-007640,2018-01-16,2020-02-13,0,0,0,0,0,0,MORT,aucun,events
ENT-01283,Belfocallabs & Co,belfocallabs,ACC-001864,1,ACC-001864,belfocallabs.com,belfocallabs,CH,Telecom,51-200,prospect,0,0,,,,,,t.becker,ACC-001864,2018-09-12,2021-12-02,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01284,BelfocalLogic SA,belfocallogic,ACC-013515,1,ACC-013515,belfocallogic.com,belfocallogic,IT,Healthcare,11-50,lost,0,0,,,,,,c.rinaldi,ACC-013515,2026-07-06,,0,0,0,0,0,0,MORT,aucun,events
ENT-01285,BelfocalMobility,belfocalmobility,ACC-024778,1,ACC-024778,belfocalmobility.com,belfocalmobility,GB,Hospitality,11-50,lost,0,0,,,,,,l.moreau,ACC-024778,2026-02-05,2026-05-29,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01286,BelfocalPartners SA,belfocalpartners,ACC-026544,1,ACC-026544,belfocalpartners.com,belfocalpartners,BE,Real Estate,11-50,customer,1,0,18000,18000,,2026-10-19,ACC-026544,a.morel,ACC-026544,2018-08-19,2023-10-09,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01287,Belfocalpharma SA,belfocalpharma,ACC-024360,1,ACC-024360,belfocalpharma.fr,belfocalpharma,ES,Logistics,11-50,prospect,0,0,,,,,,j.vandenberg,ACC-024360,2021-07-07,2024-01-25,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01288,Belfocalretail,belfocalretail,ACC-027974,2,ACC-027270|ACC-027974,belfocalretail.fr,belfocalretail,FR,Financial Services,501-1000,prospect,0,0,,,,,,c.rinaldi,ACC-027974,2020-06-05,2024-03-11,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-01289,Belfocalservices,belfocalservices,ACC-022321,1,ACC-022321,belfocalservices.fr,belfocalservices,FR,Software,5000+,lead,0,0,,,,,,s.okafor,ACC-022321,2026-01-03,2026-05-26,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01290,Belfocalsoft & Co,belfocalsoft,ACC-010333,1,ACC-010333,belfocalsoft.co,belfocalsoft,FR,,11-50,prospect,0,0,,,,,,l.moreau,ACC-010333,2024-11-16,2025-04-01,0,0,0,0,0,0,MORT,aucun,events
ENT-01291,Belfocalsolutions,belfocalsolutions,ACC-017334,1,ACC-017334,belfocalsolutions.com,belfocalsolutions,FR,Real Estate,201-500,lead,0,0,,,,,,j.vandenberg,ACC-017334,2020-01-05,2022-12-18,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01292,BelfocalSystems,belfocalsystems,ACC-001967,2,ACC-028849|ACC-001967,belfocalsystems.io,belfocalsystems,FR,Software,201-500,churned,1,0,3000,,3000,,ACC-001967,c.rinaldi,ACC-028849,2020-04-04,2022-12-29,0,0,0,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-01293,Belfocaltech,belfocaltech,ACC-027240,1,ACC-027240,,belfocaltech,FR,Healthcare,11-50,prospect,0,0,,,,,,,,2018-01-20,2024-10-28,0,0,0,0,0,1,MORT,aucun,events
ENT-01294,Belfocalworks SARL,belfocalworks,ACC-022312,1,ACC-022312,belfocalworks.com,belfocalworks,FR,Retail,51-200,lead,0,0,,,,,,l.moreau,ACC-022312,2021-10-19,,0,0,0,0,0,0,MORT,aucun,events
ENT-01295,BelfoConseil,belfoconseil,ACC-002743,2,ACC-002743|ACC-026720,belfoconseil.com,belfoconseil,FR,Agriculture,11-50,lead,0,0,,,,,,a.morel,ACC-002743,2022-01-28,2024-10-03,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01296,BelfoConsulting,belfoconsulting,ACC-014095,1,ACC-014095,belfoconsulting.com,belfoconsulting,DE,Consulting,51-200,lost,0,0,,,,,,t.becker,ACC-014095,2022-11-03,2025-08-19,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01297,Belfodata,belfodata,ACC-008269,2,ACC-018659|ACC-008269,belfodata.fr,belfodata,FR,Education,51-200,lead,0,0,,,,,,a.morel,ACC-008269,2018-07-17,2026-03-10,0,0,1,0,0,0,DORMANT,aucun,declared_field
ENT-01298,BelfoDigital SA,belfodigital,ACC-019419,2,ACC-019419|ACC-007587,belfodigital.co,belfodigital,IT,Consulting,51-200,lead,0,0,,,,,,c.rinaldi,ACC-019419,2018-10-28,2025-06-13,1,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01299,BelfodorConseil France,belfodorconseil,ACC-023201,1,ACC-023201,belfodorconseil.fr,belfodorconseil,FR,Construction,11-50,prospect,0,0,,,,,,m.delacroix,ACC-023201,2019-11-18,2023-04-21,0,0,0,0,0,0,MORT,aucun,events
ENT-01300,Belfodordata,belfodordata,ACC-019116,2,ACC-008630|ACC-019116,belfodordata.eu,belfodordata,ES,Healthcare,11-50,prospect,0,0,,,,,,j.vandenberg,ACC-019116,2018-04-15,,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01301,BelfodorDigital & Co,belfodordigital,ACC-023980,1,ACC-023980,belfodordigital.io,belfodordigital,BE,Media,11-50,churned,1,0,8000,,8000,,ACC-023980,c.rinaldi,ACC-023980,2018-09-20,2026-02-11,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-01302,BelfodorFood,belfodorfood,ACC-014961,2,ACC-014961|ACC-029190,belfodorfood.fr,belfodorfood,FR,Construction,11-50,lost,0,0,,,,,,a.morel,ACC-014961,2018-02-23,,0,0,1,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01303,Belfodorforge SAS,belfodorforge,ACC-029941,3,ACC-012025|ACC-014544|ACC-029941,belfodorforge.fr,belfodorforge,FR,Construction,201-500,prospect,0,0,,,,,,m.delacroix,ACC-029941,2018-01-11,2026-02-03,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-01304,BelfodorGroup SARL,belfodorgroup,ACC-026126,2,ACC-015825|ACC-026126,belfodorgroup.io,belfodorgroup,FR,Telecom,201-500,lead,0,0,,,,,,p.lindqvist,ACC-026126,2020-12-15,2026-03-19,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01305,Belfodorhub SA,belfodorhub,ACC-020725,1,ACC-020725,belfodorhub.eu,belfodorhub,BE,Construction,11-50,lost,0,0,,,,,,s.okafor,ACC-020725,2025-03-25,2025-09-24,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-01306,BelfodorImmo France,belfodorimmo,ACC-005878,2,ACC-002686|ACC-005878,belfodorimmo.io,belfodorimmo,BE,Hospitality,1-10,lead,0,0,,,,,,p.lindqvist,ACC-005878,2018-11-04,2024-08-23,1,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01307,BelfodorLab & Co,belfodorlab,ACC-026863,2,ACC-026863|ACC-024805,belfodorlab.eu,belfodorlab,FR,Automotive,51-200,churned,1,0,12000,,12000,,ACC-026863,m.delacroix,ACC-026863,2020-11-15,,0,0,1,1,0,0,EX_CLIENT,win_back_froid,events
ENT-01308,Belfodorlabs SAS,belfodorlabs,ACC-010481,1,ACC-010481,belfodorlabs.com,belfodorlabs,BE,Software,11-50,prospect,0,0,,,,,,p.lindqvist,ACC-010481,2024-01-16,2025-04-19,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01309,Belfodorlogic Group,belfodorlogic,ACC-025231,1,ACC-025231,belfodorlogic.eu,belfodorlogic,FR,Telecom,1-10,churned,1,0,12000,,12000,,ACC-025231,l.moreau,ACC-025231,2025-12-21,,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-01310,BelfodorLogistics,belfodorlogistics,ACC-027458,2,ACC-027458|ACC-023918,belfodorlogistics.eu,belfodorlogistics,BE,Media,11-50,prospect,0,0,,,,,,t.becker,ACC-027458,2021-01-16,2023-04-26,1,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01311,Belfodormedia France,belfodormedia,ACC-011244,1,ACC-011244,belfodormedia.fr,belfodormedia,GB,Software,51-200,customer,1,0,12000,12000,,2027-02-12,ACC-011244,s.okafor,ACC-011244,2019-11-01,2021-08-29,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01312,Belfodormobility SAS,belfodormobility,ACC-024497,1,ACC-024497,belfodormobility.fr,belfodormobility,NL,Telecom,1001-5000,lead,0,0,,,,,,,,2018-06-28,2022-12-01,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-01313,BelfodorPartners SAS,belfodorpartners,ACC-010013,2,ACC-010013|ACC-015416,belfodorpartners.fr,belfodorpartners,FR,Real Estate,201-500,lead,0,0,,,,,,a.morel,ACC-010013,2020-11-09,2026-04-29,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-01314,BelfodorPharma,belfodorpharma,ACC-006749,1,ACC-006749,belfodorpharma.eu,belfodorpharma,FR,,501-1000,customer,1,0,5000,5000,,2026-12-06,ACC-006749,,,2020-12-29,2025-10-10,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-01315,Belfodorservices France,belfodorservices,ACC-019025,1,ACC-019025,belfodorservices.eu,belfodorservices,GB,Retail,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-019025,2023-05-25,2023-08-04,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01316,Belfodorsolutions SAS,belfodorsolutions,ACC-025178,2,ACC-025178|ACC-019722,belfodorsolutions.com,belfodorsolutions,FR,Education,51-200,churned,1,0,8000,,8000,,ACC-025178,l.moreau,ACC-025178,2019-04-01,2023-08-04,1,0,0,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-01317,BelfodorSystems,belfodorsystems,ACC-017700,1,ACC-017700,,belfodorsystems,ES,Logistics,51-200,lead,0,0,,,,,,j.vandenberg,ACC-017700,2019-05-15,2022-01-13,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01318,BelfodorTech & Co,belfodortech,ACC-020943,2,ACC-020943|ACC-021287,belfodortech.com,belfodortech,FR,Construction,501-1000,lead,0,0,,,,,,m.delacroix,ACC-021287,2018-04-15,2023-10-05,1,0,0,1,0,0,MORT,aucun,events
ENT-01319,BelfodorWorks,belfodorworks,ACC-018445,2,ACC-018445|ACC-028444,belfodorworks.fr,belfodorworks,NL,Software,1-10,lead,0,0,,,,,,j.vandenberg,ACC-018445,2019-10-31,2023-02-08,0,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01320,Belfodynamics SARL,belfodynamics,ACC-012835,1,ACC-012835,belfodynamics.fr,belfodynamics,CH,Telecom,11-50,lost,0,0,,,,,,,,2019-04-04,2020-08-10,0,0,0,0,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01321,Belfoenergie,belfoenergie,ACC-013879,2,ACC-013879|ACC-013273,belfoenergie.com,belfoenergie,FR,Construction,11-50,customer,1,0,5000,5000,,2027-04-22,ACC-013879,l.moreau,ACC-013879,2020-10-29,2025-11-13,0,1,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-01322,BelfoFinance Group,belfofinance,ACC-012482,2,ACC-017205|ACC-012482,belfofinance.fr,belfofinance,ES,Education,51-200,prospect,0,0,,,,,,c.rinaldi,ACC-012482,2018-12-30,2021-10-01,1,0,1,0,0,0,MORT,aucun,events
ENT-01323,BelfofinConseil,belfofinconseil,ACC-009274,2,ACC-017136|ACC-009274,belfofinconseil.co,belfofinconseil,BE,Logistics,1-10,prospect,0,0,,,,,,a.morel,ACC-009274,2018-10-13,2026-07-22,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01324,Belfofinconsulting,belfofinconsulting,ACC-021637,1,ACC-021637,belfofinconsulting.com,belfofinconsulting,GB,Logistics,201-500,opportunity,0,1,,,,,,c.rinaldi,ACC-021637,2021-01-15,2026-05-01,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01325,BelfofinData,belfofindata,ACC-004207,1,ACC-004207,,belfofindata,BE,Agriculture,11-50,customer,1,0,40000,40000,,2027-03-07,ACC-004207,,,2023-06-18,,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-01326,BelfofinDigital SA,belfofindigital,ACC-012158,1,ACC-012158,belfofindigital.com,belfofindigital,IT,Automotive,201-500,lead,0,0,,,,,,l.moreau,ACC-012158,2022-06-29,2024-02-04,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01327,BelfofinDynamics,belfofindynamics,ACC-021700,1,ACC-021700,belfofindynamics.eu,belfofindynamics,DE,Telecom,51-200,lost,0,0,,,,,,s.okafor,ACC-021700,2020-11-06,2025-01-25,0,0,0,0,0,0,MORT,aucun,events
ENT-01328,BelfofinEnergie SAS,belfofinenergie,ACC-013026,1,ACC-013026,belfofinenergie.fr,belfofinenergie,ES,Automotive,11-50,prospect,0,0,,,,,,,,2018-07-11,2020-08-26,0,0,0,0,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-01329,Belfofinflow SA,belfofinflow,ACC-003160,1,ACC-003160,belfofinflow.co,belfofinflow,NL,Logistics,1-10,lead,0,0,,,,,,t.becker,ACC-003160,2019-11-29,2022-07-21,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01330,BelfofinForge,belfofinforge,ACC-023272,2,ACC-017542|ACC-023272,belfofinforge.fr,belfofinforge,BE,Retail,201-500,lead,0,0,,,,,,j.vandenberg,ACC-023272,2018-04-17,2024-09-25,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01331,Belfofingroup,belfofingroup,ACC-023553,1,ACC-023553,belfofingroup.fr,belfofingroup,FR,Media,11-50,lead,0,0,,,,,,c.rinaldi,ACC-023553,2023-12-09,2025-04-25,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-01332,Belfofinindustries,belfofinindustries,ACC-008877,2,ACC-008877|ACC-001244,belfofinindustries.io,belfofinindustries,NL,Real Estate,11-50,churned,1,0,8000,,8000,,ACC-008877,j.vandenberg,ACC-008877,2021-09-19,2025-08-21,1,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-01333,Belfofinlab Group,belfofinlab,ACC-021408,1,ACC-021408,belfofinlab.co,belfofinlab,CH,Logistics,201-500,lead,0,0,,,,,,,,2018-05-10,2024-01-02,0,0,0,0,0,1,MORT,aucun,events
ENT-01334,BelfofinLabs,belfofinlabs,ACC-001872,2,ACC-008687|ACC-001872,belfofinlabs.eu,belfofinlabs,FR,Energy,11-50,customer,1,0,40000,40000,,2027-01-03,ACC-001872,p.lindqvist,ACC-001872,2021-03-13,2023-08-30,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-01335,Belfofinlogic,belfofinlogic,ACC-026540,1,ACC-026540,belfofinlogic.fr,belfofinlogic,IT,Healthcare,501-1000,churned,1,0,12000,,12000,,ACC-026540,j.vandenberg,ACC-026540,2020-10-26,2024-10-28,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-01336,BelfofinLogistics SA,belfofinlogistics,ACC-015914,1,ACC-015914,belfofinlogistics.co,belfofinlogistics,FR,Automotive,1-10,customer,1,0,18000,18000,,2026-11-21,ACC-015914,s.okafor,ACC-015914,2020-08-13,2023-02-02,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01337,BelfofinMedia,belfofinmedia,ACC-007769,1,ACC-007769,belfofinmedia.co,belfofinmedia,FR,Software,11-50,customer,1,0,5000,5000,,2027-02-15,ACC-007769,a.morel,ACC-007769,2021-09-09,2023-10-10,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-01338,Belfofinpartners & Co,belfofinpartners,ACC-015493,1,ACC-015493,belfofinpartners.com,belfofinpartners,ES,Telecom,501-1000,prospect,0,0,,,,,,,,2022-01-18,2025-08-19,0,0,0,0,0,1,DORMANT,aucun,declared_field
ENT-01339,BelfofinPharma,belfofinpharma,ACC-012930,2,ACC-009628|ACC-012930,belfofinpharma.fr,belfofinpharma,BE,Logistics,51-200,customer,1,0,25000,25000,,2026-11-10,ACC-012930,c.rinaldi,ACC-012930,2020-03-24,2024-10-12,0,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-01340,Belfofinretail,belfofinretail,ACC-014410,1,ACC-014410,belfofinretail.eu,belfofinretail,BE,Education,51-200,lost,0,0,,,,,,j.vandenberg,ACC-014410,2025-08-10,2026-06-23,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
