contact_id,entity_id,entreprise,job_title,persona_tier,raison,adresse_a_existe,linkedin_vu,nb_events_net
CON-016611,ENT-17308,Terragorconseil,HR Business Partner,champion,adresse_perso,1,0,5
CON-062686,ENT-20398,Zephiquipartners SAS,People Ops Coordinator,utilisateur,sans_adresse,1,1,3
CON-006845,ENT-03805,Doriofindigital SARL,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-006185,ENT-03883,DoriolexData Group,Recruiter,utilisateur,adresse_perso,0,0,0
CON-013687,ENT-11167,Neofinlab SARL,CEO,buyer,adresse_perso,1,0,4
CON-034872,ENT-14531,Rapilumgroup SA,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-002409,ENT-06232,Gallidorgroup SAS,HR Director,buyer,sans_adresse,0,0,0
CON-056674,ENT-14749,RapiviaSoft SARL,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-045786,ENT-09060,KelvicalDynamics,HR Intern,bruit,sans_adresse,0,0,0
CON-046558,ENT-18736,VertiquiForge,Charge de recrutement,utilisateur,adresse_perso,1,0,6
CON-068689,ENT-06273,GalliForge SA,,sans_titre,sans_adresse,0,0,0
CON-039954,ENT-03367,Delfidorimmo SARL,Recruiter,utilisateur,adresse_perso,1,0,8
CON-015695,ENT-06851,Grimoprasystems,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-074586,ENT-04381,Ederinexhub SARL,COO,buyer,sans_adresse,0,0,0
CON-013123,ENT-17302,TerrafinSolutions SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,5
CON-007569,ENT-10962,MeriquiSoft,CHRO,buyer,sans_adresse,1,0,2
CON-064153,ENT-12283,NovaviaFlow,HR Manager,champion,adresse_perso,0,0,0
CON-025156,ENT-04617,Estevadorlogic SA,,sans_titre,adresse_perso,0,0,0
CON-004020,ENT-11764,Nordiquilogic,HR Manager,champion,adresse_perso,0,0,0
CON-040891,ENT-12266,Novavenhub,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-060075,ENT-17351,TerrahalServices & Co,HR Business Partner,champion,adresse_perso,0,0,0
CON-028633,ENT-02962,Corticonseil SARL,People Ops Manager,champion,sans_adresse,1,0,2
CON-009574,ENT-04102,Doriotassoft SA,HR Officer,utilisateur,adresse_perso,1,0,9
CON-043147,ENT-09820,Lorrivenservices Group,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-037865,ENT-04497,EderitasDynamics,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-074061,ENT-05362,FabriviaFlow SAS,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-033489,ENT-20290,Zephilumlab Group,CHRO,buyer,sans_adresse,1,0,3
CON-035282,ENT-08868,Juntonexworks,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-012331,ENT-00817,ArdenvenSolutions,HR Intern,bruit,sans_adresse,0,0,0
CON-049806,ENT-11633,NordiHub,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-059580,ENT-13305,PerriLogic,Recruiter,utilisateur,adresse_perso,1,1,4
CON-001526,ENT-15712,Solihalsolutions,People Ops Manager,champion,adresse_perso,1,0,3
CON-042585,ENT-09032,JuntoviaWorks,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-035256,ENT-05298,FabrisolPartners Group,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-060933,ENT-06168,FlexiviaSystems,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-075216,ENT-20290,Zephilumlab Group,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-062163,ENT-05480,FernogorDynamics SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-060037,ENT-01552,BelforinEnergie Group,HR Intern,bruit,adresse_perso,0,0,0
CON-066802,ENT-15650,Solidortech SAS,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-035852,ENT-02651,Cendraimmo,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-072989,ENT-02968,CortidorData & Co,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-007889,ENT-16265,Stellaquidynamics,Directeur RH,buyer,adresse_perso,0,0,0
CON-064902,ENT-20390,Zephiquihub,,sans_titre,adresse_perso,1,0,2
CON-010193,ENT-17447,TerranexLogic,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-027266,ENT-00123,Altagorlogic,HR Manager,champion,sans_adresse,1,0,4
CON-035792,ENT-10398,MavihalServices SAS,Chief People Officer,buyer,sans_adresse,0,0,0
CON-065467,ENT-09102,Kelvidorsoft & Co,HR Manager,champion,sans_adresse,0,0,0
CON-031794,ENT-13208,Perrifindynamics & Co,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-051637,ENT-10118,Lumiquidata & Co,HR Intern,bruit,adresse_perso,0,0,0
CON-026966,ENT-11192,Neogorpharma,COO,buyer,sans_adresse,1,0,2
CON-054359,ENT-13976,Quanticaldata,HR Business Partner,champion,sans_adresse,0,0,0
CON-024160,ENT-00876,Axiocalhub,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-009963,ENT-18015,Ulmiviadata,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-068567,ENT-15804,Solinexmedia France,Talent Acquisition Manager,champion,sans_adresse,1,0,4
CON-068665,ENT-14539,RapilumMobility,Office Manager,bruit,sans_adresse,0,0,0
CON-071192,ENT-15206,Serenicalmobility SARL,Chief People Officer,buyer,sans_adresse,0,0,0
CON-041319,ENT-06619,GrimocalForge,Charge de recrutement,utilisateur,sans_adresse,1,1,3
CON-062121,ENT-08184,Iberivendata,HR Director,buyer,sans_adresse,0,0,0
CON-076496,ENT-18310,VectopraPartners Group,,sans_titre,adresse_perso,0,0,0
CON-068812,ENT-05742,Fernovendynamics SARL,HR Assistant,utilisateur,sans_adresse,1,0,2
CON-076073,ENT-07398,HaldeWorks SARL,HR Business Partner,champion,sans_adresse,1,0,3
CON-023021,ENT-05721,Fernotasflow,Office Manager,bruit,sans_adresse,0,0,0
CON-027918,ENT-00845,AxiobelDynamics,Directeur RH,buyer,adresse_perso,0,0,0
CON-073336,ENT-03994,DoriopraFinance,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-072749,ENT-19839,Yellolexlab,HR Manager,champion,sans_adresse,0,0,0
CON-050490,ENT-03866,Doriohallogic SAS,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-074356,ENT-15259,SerenifinMedia France,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-030798,ENT-06219,Gallicalworks,HR Manager,champion,adresse_perso,0,0,0
CON-024426,ENT-07881,IberidorSolutions SARL,People Ops Coordinator,utilisateur,sans_adresse,1,0,4
CON-016046,ENT-00498,ArdendorLabs,Recruiter,utilisateur,sans_adresse,0,0,0
CON-022264,ENT-02302,Caurinexconseil,,sans_titre,sans_adresse,0,0,0
CON-058867,ENT-02229,CauriHub,HR Business Partner,champion,adresse_perso,0,0,0
CON-065817,ENT-07054,Haldedorlogistics Group,,sans_titre,adresse_perso,0,0,0
CON-053034,ENT-01962,BrioquiLabs France,HRBP,champion,sans_adresse,0,0,0
CON-074797,ENT-08048,IberinexFlow,HR Intern,bruit,sans_adresse,0,0,0
CON-046416,ENT-03014,Cortifinworks,People Ops Manager,champion,sans_adresse,1,0,2
CON-052277,ENT-03138,Cortinexconseil France,COO,buyer,sans_adresse,1,0,5
CON-026103,ENT-13844,PrimorinPharma France,,sans_titre,adresse_perso,1,0,5
CON-027141,ENT-11209,NeohalImmo SAS,Recruiter,utilisateur,adresse_perso,0,0,0
CON-054036,ENT-12333,Opticalgroup,Office Manager,bruit,sans_adresse,0,0,0
CON-008529,ENT-14778,Roccabelworks SARL,Executive Assistant,bruit,sans_adresse,0,0,0
CON-021921,ENT-00371,Altataslabs SARL,Charge de recrutement,utilisateur,sans_adresse,1,0,3
CON-048764,ENT-01036,Axiomardata SARL,Recruiter,utilisateur,adresse_perso,1,1,4
CON-046596,ENT-08453,Ivoronexlabs SARL,People Ops Coordinator,utilisateur,sans_adresse,1,0,4
CON-072545,ENT-10342,Mavifinimmo SAS,Directeur RH,buyer,adresse_perso,0,0,0
CON-042555,ENT-01004,Axiolexlogic France,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-004493,ENT-14233,QuantiquiRetail SAS,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-075650,ENT-11078,MeriviaRetail SARL,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-053937,ENT-14859,RoccagorData France,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-057441,ENT-10514,MavipraHub Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-043540,ENT-00054,Altadigital SA,HR Intern,bruit,sans_adresse,1,1,9
CON-031781,ENT-11370,NeoquiServices,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-068312,ENT-04371,Ederimarsystems,CHRO,buyer,sans_adresse,1,0,2
CON-062097,ENT-00371,Altataslabs SARL,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-010932,ENT-16685,Sylvaquisystems SARL,HR Business Partner,champion,adresse_perso,0,0,0
CON-066532,ENT-00729,Ardenrinflow,Directrice RH,buyer,adresse_perso,0,0,0
CON-032988,ENT-06245,GallidorWorks,Executive Assistant,bruit,sans_adresse,0,0,0
CON-075207,ENT-09628,Lorrilumretail,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-019355,ENT-20137,Zephicalpharma,People Ops Manager,champion,adresse_perso,0,0,0
CON-012869,ENT-12793,Ovalidorworks,HR Officer,utilisateur,adresse_perso,1,0,5
CON-057388,ENT-12999,OvaliquiDigital Group,HR Intern,bruit,sans_adresse,0,0,0
CON-020289,ENT-11594,Nordigorflow SARL,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-030657,ENT-17707,UlmifinHub Group,HR Business Partner,champion,sans_adresse,0,0,0
CON-053112,ENT-09421,KelviviaServices,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-008627,ENT-14450,Rapifood France,COO,buyer,sans_adresse,0,0,0
CON-020189,ENT-11206,Neohalforge,HR Business Partner,champion,sans_adresse,1,0,2
CON-045448,ENT-07502,HeliofinTech,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-007695,ENT-16091,StellagorLab,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-029053,ENT-06795,GrimomarGroup,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-014345,ENT-00901,Axiodorfood SA,HRBP,champion,adresse_perso,1,0,7
CON-007464,ENT-13600,Primodorhub SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-019800,ENT-12323,OPTIBELSYSTEMS,HRBP,champion,sans_adresse,0,0,0
CON-006515,ENT-10775,MerigorForge Group,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-020266,ENT-09137,Kelvigorimmo,CEO,buyer,sans_adresse,0,0,0
CON-033106,ENT-09907,Lumidorfood SARL,HRBP,champion,adresse_perso,0,0,0
CON-020072,ENT-15414,Sereninexsystems,HR Intern,bruit,adresse_perso,0,0,0
CON-001687,ENT-15785,Solimarpharma,Office Manager,bruit,sans_adresse,0,0,0
CON-045244,ENT-08055,Iberinexlabs SA,HRBP,champion,adresse_perso,0,0,0
CON-062607,ENT-07020,HaldecalConsulting Group,HR Business Partner,champion,sans_adresse,0,0,0
CON-022513,ENT-05380,Fernobeldata,,sans_titre,adresse_perso,0,0,0
CON-046783,ENT-15211,Serenicalsystems Group,CEO,buyer,adresse_perso,0,0,0
CON-006323,ENT-16019,Stellacalretail France,Executive Assistant,bruit,sans_adresse,0,0,0
CON-045328,ENT-06566,GalliviaEnergie France,COO,buyer,sans_adresse,0,0,0
CON-012440,ENT-10537,MaviquiImmo,Compensation & Benefits Manager,champion,adresse_perso,1,0,4
CON-064263,ENT-20203,ZephigorData SARL,Recruiter,utilisateur,sans_adresse,0,0,0
CON-023515,ENT-20467,Zephitasmobility SARL,Head of People,buyer,sans_adresse,0,0,0
CON-017143,ENT-05373,FabriviaServices Group,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-048425,ENT-08085,Iberipraretail,HR Manager,champion,sans_adresse,0,0,0
CON-071492,ENT-04033,Dorioquitech SA,VP Human Resources,buyer,sans_adresse,0,0,0
CON-039262,ENT-12747,Ovalicalfinance SAS,HR Officer,utilisateur,adresse_perso,0,0,0
CON-052433,ENT-03904,Doriolexsolutions,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-029309,ENT-10995,Merisoldata & Co,Talent Acquisition Manager,champion,sans_adresse,1,0,6
CON-063858,ENT-15285,Serenigormedia SAS,HR Business Partner,champion,sans_adresse,0,0,0
CON-001770,ENT-01900,BrioMobility,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-019926,ENT-13228,PerrifinWorks,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-066554,ENT-04008,DorioquiConsulting SAS,HR Business Partner,champion,sans_adresse,0,0,0
CON-014564,ENT-17286,Terrafinflow & Co,Head of HR Operations,buyer,sans_adresse,1,0,1
CON-002466,ENT-07150,HaldelexLabs SA,Directrice RH,buyer,sans_adresse,0,0,0
CON-048272,ENT-14481,RapihalImmo SAS,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-054696,ENT-08023,IberimarForge,Responsable Recrutement,champion,adresse_perso,1,0,4
CON-065774,ENT-14236,Quantiquisolutions SAS,,sans_titre,adresse_perso,0,0,0
CON-025571,ENT-12548,OptinexSolutions SA,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-044678,ENT-18678,Vertimarretail SAS,VP People,buyer,sans_adresse,1,0,3
CON-062459,ENT-18765,VertirinLogistics SA,HR Assistant,utilisateur,sans_adresse,1,0,2
CON-008303,ENT-09731,Lorriquisystems Group,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-036246,ENT-14811,Roccadorflow,Charge de recrutement,utilisateur,adresse_perso,1,0,4
CON-070480,ENT-16695,SylvarinHub & Co,CEO,buyer,adresse_perso,0,0,0
CON-020937,ENT-12233,NovasolSolutions France,Recruiter,utilisateur,adresse_perso,0,0,0
CON-041907,ENT-04055,DoriorinServices & Co,Talent Acquisition Manager,champion,sans_adresse,1,0,5
CON-044761,ENT-09943,Lumifinmobility,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-054631,ENT-03215,CortirinMobility SARL,People Ops Manager,champion,adresse_perso,0,0,0
CON-003830,ENT-07594,HeliolumPharma France,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-077199,ENT-08840,JuntomarSolutions,HR Officer,utilisateur,sans_adresse,1,0,8
CON-041631,ENT-04117,DoriovenHub,HR Business Partner,champion,sans_adresse,1,0,2
CON-063502,ENT-00991,Axiolexconseil,Head of Talent Acquisition,buyer,sans_adresse,1,0,3
CON-035472,ENT-08579,IvorotasServices,Head of People,buyer,sans_adresse,1,0,4
CON-008503,ENT-10299,Mavicalservices,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-067226,ENT-14073,Quantigorsystems France,HRBP,champion,sans_adresse,0,0,0
CON-038206,ENT-15242,Serenifinance,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-050546,ENT-20360,ZephipraFinance SAS,Chargee de recrutement,utilisateur,sans_adresse,1,0,5
CON-061795,ENT-09241,Kelvimarservices & Co,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-070073,ENT-01657,Belfoviapharma,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-049026,ENT-18375,Vectosolmedia SARL,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-064611,ENT-15332,SerenilexHub Group,Recruiter,utilisateur,adresse_perso,0,0,0
CON-044386,ENT-13065,OvalisolSolutions SAS,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-042355,ENT-05260,Fabririnconseil,HR Intern,bruit,adresse_perso,0,0,0
CON-029123,ENT-14093,QuantihalServices,HR Intern,bruit,sans_adresse,1,0,3
CON-043586,ENT-19780,Yellogorfinance,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-047776,ENT-16550,Sylvalabs SA,People Ops Manager,champion,adresse_perso,1,0,1
CON-029477,ENT-00015,AltabelLogic Group,Office Manager,bruit,sans_adresse,0,0,0
CON-008988,ENT-01067,Axioneximmo,CEO,buyer,sans_adresse,1,0,4
CON-064372,ENT-16190,Stellamarhub SAS,CEO,buyer,adresse_perso,0,0,0
CON-006401,ENT-03474,DelfilexLogistics Group,People Ops Manager,champion,adresse_perso,1,0,4
CON-076389,ENT-15240,SereniDynamics SAS,,sans_titre,adresse_perso,1,0,4
CON-044715,ENT-03882,DoriolexConsulting Group,People Ops Manager,champion,sans_adresse,1,0,3
CON-071298,ENT-13448,PerrisolData SARL,Head of People,buyer,sans_adresse,0,0,0
CON-057811,ENT-18767,Vertirinpartners,CHRO,buyer,adresse_perso,0,0,0
CON-053487,ENT-03810,DoriofinForge,HR Intern,bruit,adresse_perso,0,0,0
CON-006682,ENT-05452,FernofinDigital & Co,People Ops Manager,champion,sans_adresse,0,0,0
CON-075226,ENT-00164,Altalexdata SARL,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,3
CON-050024,ENT-05379,Fernobelconsulting SA,HR Business Partner,champion,sans_adresse,0,0,0
CON-027689,ENT-08119,IberirinEnergie,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-058100,ENT-16204,StellaMedia France,Executive Assistant,bruit,sans_adresse,0,0,0
CON-056274,ENT-15332,SerenilexHub Group,Executive Assistant,bruit,adresse_perso,0,0,0
CON-009078,ENT-16418,SylvabelLab & Co,HRBP,champion,sans_adresse,0,0,0
CON-019013,ENT-06674,GrimofinLogistics,CHRO,buyer,sans_adresse,0,0,0
CON-032495,ENT-00679,ArdenpraData SARL,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-046634,ENT-09342,KelvisolFinance SAS,Recruiter,utilisateur,adresse_perso,1,0,3
CON-034712,ENT-13117,OvaliviaDynamics Group,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-050223,ENT-15153,Roccavenworks SARL,HR Intern,bruit,sans_adresse,0,0,0
CON-068900,ENT-17107,TalorinRetail,HR Manager,champion,adresse_perso,0,0,0
CON-015377,ENT-05136,FabrilumConseil,HR Manager,champion,sans_adresse,0,0,0
CON-039066,ENT-13286,Perrilexdigital SAS,Recruiter,utilisateur,sans_adresse,0,0,0
CON-052870,ENT-14957,RoccalumWorks SA,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-056599,ENT-07656,HeliopraHub & Co,People Ops Coordinator,utilisateur,sans_adresse,1,0,2
CON-033598,ENT-09849,Lumibelconsulting,CEO,buyer,adresse_perso,0,0,0
CON-055522,ENT-07929,Iberigormobility,Office Manager,bruit,sans_adresse,0,0,0
CON-004582,ENT-17326,TerragorServices,CEO,buyer,sans_adresse,0,0,0
CON-030144,ENT-11714,NordinexHub,HR Intern,bruit,sans_adresse,1,0,6
CON-071504,ENT-10255,Lumiviatech France,Executive Assistant,bruit,sans_adresse,0,0,0
CON-014324,ENT-16742,Sylvataslab,Directeur RH,buyer,adresse_perso,0,0,0
CON-024055,ENT-06875,Grimoquisoft & Co,CHRO,buyer,adresse_perso,1,0,5
CON-039878,ENT-00417,Altaviahub,People Ops Manager,champion,sans_adresse,1,0,4
CON-046021,ENT-05202,Fabrinexpartners SA,People Ops Manager,champion,adresse_perso,1,0,1
CON-022754,ENT-08907,JuntoquiPharma,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-040081,ENT-07891,IberifinEnergie SA,Charge de recrutement,utilisateur,sans_adresse,1,0,5
CON-058600,ENT-06342,Gallilexsystems SARL,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-022320,ENT-02504,CendrabelDigital France,HR Officer,utilisateur,adresse_perso,0,0,0
CON-019784,ENT-14351,QuantiviaTech Group,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-059689,ENT-17020,TalomarTech SARL,Executive Assistant,bruit,sans_adresse,1,0,8
CON-029674,ENT-02791,CendraquiMedia SAS,Recruiter,utilisateur,sans_adresse,0,0,0
CON-045023,ENT-00901,Axiodorfood SA,Recruiter,utilisateur,adresse_perso,0,0,0
CON-055038,ENT-17301,TerrafinSoft France,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-034227,ENT-13612,PrimodorSystems,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-047986,ENT-00156,Altahaltech,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-050949,ENT-03267,Cortivendynamics,Office Manager,bruit,sans_adresse,0,0,0
CON-042985,ENT-17834,Ulmimarimmo France,COO,buyer,adresse_perso,1,0,3
CON-057045,ENT-12121,Novanexenergie,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-003140,ENT-11649,NordilexLogistics,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-042712,ENT-19703,YellocalFlow,CEO,buyer,sans_adresse,0,0,0
CON-041997,ENT-18460,VertibelEnergie & Co,HR Officer,utilisateur,sans_adresse,1,1,3
CON-076041,ENT-17517,Terrarinmobility,Recruiter,utilisateur,sans_adresse,0,0,0
CON-046890,ENT-19851,YelloLogistics Group,CEO,buyer,adresse_perso,0,0,0
CON-045495,ENT-11670,NordilumLabs,,sans_titre,adresse_perso,0,0,0
CON-051804,ENT-07630,HelionexDynamics,Head of Talent Acquisition,buyer,adresse_perso,1,0,2
CON-046602,ENT-13894,Primotaspharma & Co,CEO,buyer,sans_adresse,0,0,0
CON-003082,ENT-09977,Lumigortech,People Ops Manager,champion,sans_adresse,0,0,0
CON-051582,ENT-13819,PrimoquiMobility,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-067514,ENT-04088,DoriotasDigital,,sans_titre,sans_adresse,0,0,0
CON-007408,ENT-07316,HaldesolGroup Group,Executive Assistant,bruit,sans_adresse,1,0,5
CON-028410,ENT-06703,GrimogorPharma,HR Manager,champion,sans_adresse,0,0,0
CON-046326,ENT-05785,Flexibelenergie SAS,Head of Talent Acquisition,buyer,sans_adresse,1,0,6
CON-063061,ENT-10650,Maviviadynamics SAS,Office Manager,bruit,sans_adresse,0,0,0
CON-046867,ENT-07168,HaldelumEnergie & Co,Recruiter,utilisateur,sans_adresse,0,0,0
CON-041596,ENT-07894,IberifinFood & Co,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,1
CON-029011,ENT-11617,NordihalEnergie,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-069182,ENT-04883,EstevasolRetail,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-022133,ENT-08504,IvoroquiLogistics SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-076120,ENT-06674,GrimofinLogistics,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-054135,ENT-07648,HelioPharma SA,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-001299,ENT-09086,KelvidorData,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-029381,ENT-17397,TerralumImmo,Executive Assistant,bruit,sans_adresse,0,0,0
CON-016260,ENT-19720,Yellodigital France,Recruiter,utilisateur,sans_adresse,0,0,0
CON-012170,ENT-14728,RapivenRetail,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
